shop_id,product_id,transaction_type,quantity,unit_price,total_amount,transaction_time,payment_method
24,142,SALE,3,432.93,1298.79,2023-03-26,CASH
22,16,SALE,2,85.09,170.18,2023-01-31,CARD
24,58,SALE,9,136.57,1229.13,2023-11-25,UPI
8,83,SALE,3,85.49,256.47,2023-05-09,CASH
39,149,SALE,8,30.87,246.96,2023-08-22,CASH
18,25,SALE,3,140.94,422.82,2023-07-28,CASH
4,94,SALE,6,202.26,1213.56,2023-06-08,CASH
21,121,SALE,4,421.16,1684.64,2023-03-04,CASH
29,92,SALE,6,184.46,1106.76,2023-04-28,UPI
41,69,SALE,2,187.37,374.74,2023-11-18,UPI
21,37,SALE,1,373.93,373.93,2023-01-20,CASH
5,176,SALE,8,209.53,1676.24,2023-05-09,CARD
31,27,SALE,5,115.74,578.7,2023-03-25,CASH
27,136,SALE,4,344.37,1377.48,2023-10-11,CASH
34,182,SALE,2,338.78,677.56,2023-09-12,CASH
45,96,SALE,3,269.92,809.76,2023-07-20,CARD
27,147,SALE,1,226.51,226.51,2023-03-04,CARD
7,64,SALE,8,124.75,998.0,2023-03-03,CASH
45,129,SALE,2,170.23,340.46,2023-04-04,UPI
41,32,SALE,10,347.89,3478.9,2023-11-08,CARD
23,189,SALE,9,89.27,803.43,2023-08-18,CARD
49,9,SALE,9,489.02,4401.18,2023-04-23,CASH
13,42,SALE,1,474.69,474.69,2023-09-16,UPI
49,11,SALE,6,161.05,966.3,2023-02-08,CASH
14,55,SALE,7,220.05,1540.35,2023-06-06,CASH
11,87,SALE,1,67.83,67.83,2023-01-03,CARD
8,44,SALE,1,192.45,192.45,2023-07-04,CARD
1,54,SALE,1,436.02,436.02,2023-06-14,CARD
1,174,SALE,8,364.88,2919.04,2023-08-08,CASH
18,138,SALE,4,173.64,694.56,2023-01-22,UPI
33,78,SALE,5,334.25,1671.25,2023-06-26,CARD
16,113,SALE,6,388.92,2333.52,2023-06-10,CARD
24,161,SALE,5,198.66,993.3,2023-05-16,CARD
42,71,SALE,6,379.02,2274.12,2023-01-20,CASH
5,52,SALE,6,170.27,1021.62,2023-02-25,CASH
50,127,SALE,9,331.48,2983.32,2023-02-09,UPI
43,123,SALE,3,92.26,276.78,2023-09-09,UPI
36,76,SALE,5,213.41,1067.05,2023-03-01,CARD
2,68,SALE,8,75.25,602.0,2023-10-06,UPI
20,51,SALE,9,207.31,1865.79,2023-04-04,UPI
26,75,SALE,6,358.62,2151.72,2023-10-03,CASH
5,108,SALE,3,305.01,915.03,2023-12-30,CASH
3,94,SALE,2,192.47,384.94,2023-10-07,UPI
46,86,SALE,3,295.38,886.14,2023-04-09,UPI
1,67,SALE,3,340.68,1022.04,2023-08-09,CASH
34,19,SALE,3,94.54,283.62,2023-11-30,CASH
9,46,SALE,3,241.42,724.26,2023-09-08,CASH
3,175,SALE,5,412.68,2063.4,2023-02-10,UPI
11,22,SALE,4,21.32,85.28,2023-09-27,CASH
24,93,SALE,8,170.61,1364.88,2023-06-20,CASH
41,79,SALE,1,354.16,354.16,2023-12-17,CASH
24,48,SALE,9,164.36,1479.24,2023-04-26,CARD
9,75,SALE,1,397.05,397.05,2023-10-14,UPI
24,48,SALE,4,199.11,796.44,2023-06-08,CASH
24,129,SALE,7,162.92,1140.44,2023-12-14,UPI
35,56,SALE,6,113.56,681.36,2023-09-04,CASH
43,12,SALE,5,331.02,1655.1,2023-11-29,UPI
11,136,SALE,4,329.28,1317.12,2023-08-28,CASH
15,2,SALE,4,436.19,1744.76,2023-12-05,CARD
45,176,SALE,2,206.21,412.42,2023-02-02,CARD
20,54,SALE,9,396.14,3565.26,2023-10-12,UPI
12,68,SALE,9,67.28,605.52,2023-11-29,CARD
5,91,SALE,4,39.29,157.16,2023-10-15,UPI
2,58,SALE,2,145.2,290.4,2023-09-12,CARD
49,173,SALE,9,251.45,2263.05,2023-07-19,CASH
18,143,SALE,9,322.74,2904.66,2023-10-21,UPI
12,138,SALE,6,205.74,1234.44,2023-06-11,CASH
21,160,SALE,3,381.01,1143.03,2023-02-05,CARD
36,103,SALE,3,114.86,344.58,2023-03-06,UPI
31,68,SALE,4,78.05,312.2,2023-08-04,CASH
38,96,SALE,6,301.45,1808.7,2023-02-03,CASH
17,148,SALE,2,42.08,84.16,2023-08-27,UPI
40,53,SALE,2,290.19,580.38,2023-07-17,CARD
42,51,SALE,4,211.36,845.44,2023-06-22,CASH
49,198,SALE,10,277.05,2770.5,2023-02-19,UPI
17,103,SALE,6,136.82,820.92,2023-07-23,UPI
17,88,SALE,2,68.24,136.48,2023-07-16,UPI
33,101,SALE,10,244.36,2443.6,2023-06-05,UPI
3,145,SALE,10,358.15,3581.5,2023-01-14,UPI
10,193,SALE,1,60.41,60.41,2023-01-23,CARD
41,58,SALE,4,126.91,507.64,2023-01-12,CARD
30,160,SALE,10,394.89,3948.9,2023-10-05,CASH
20,7,SALE,8,281.67,2253.36,2023-04-08,CARD
19,197,SALE,4,410.49,1641.96,2023-04-18,CASH
32,200,SALE,3,320.18,960.54,2023-09-23,CARD
37,15,SALE,9,164.23,1478.07,2023-05-09,UPI
12,82,SALE,5,290.76,1453.8,2023-06-03,CASH
11,187,SALE,1,369.54,369.54,2023-06-23,CASH
41,165,SALE,6,375.44,2252.64,2023-08-11,UPI
24,123,SALE,6,89.9,539.4,2023-09-09,CARD
30,125,SALE,7,94.2,659.4,2023-09-14,CARD
35,143,SALE,7,352.91,2470.37,2023-05-17,UPI
14,153,SALE,8,205.08,1640.64,2023-12-11,CASH
14,51,SALE,5,210.8,1054.0,2023-09-22,CARD
11,64,SALE,9,128.91,1160.19,2023-01-19,CARD
40,119,SALE,8,308.25,2466.0,2023-09-12,CARD
50,152,SALE,3,454.53,1363.59,2023-12-17,UPI
24,124,SALE,2,367.6,735.2,2023-03-11,CASH
19,70,SALE,2,350.54,701.08,2023-04-18,CASH
32,101,SALE,8,236.02,1888.16,2023-01-18,CARD
16,134,SALE,5,418.63,2093.15,2023-05-17,UPI
6,127,SALE,1,298.72,298.72,2023-02-18,CASH
33,120,SALE,2,220.61,441.22,2023-12-11,CARD
23,149,SALE,7,32.62,228.34,2023-04-01,CASH
39,89,SALE,7,206.11,1442.77,2023-12-03,UPI
35,13,SALE,6,149.09,894.54,2023-10-28,CARD
32,113,SALE,9,383.05,3447.45,2023-10-01,CARD
29,145,SALE,2,378.67,757.34,2023-02-15,CASH
1,26,SALE,3,32.96,98.88,2023-01-18,CARD
1,61,SALE,1,357.44,357.44,2023-06-22,CASH
44,8,SALE,2,226.77,453.54,2023-03-23,CARD
13,150,SALE,8,336.81,2694.48,2023-10-26,CARD
28,58,SALE,7,143.54,1004.78,2023-02-28,UPI
39,89,SALE,1,214.78,214.78,2023-02-19,CASH
16,29,SALE,4,194.11,776.44,2023-12-01,CARD
18,92,SALE,7,184.97,1294.79,2023-12-29,UPI
3,94,SALE,5,183.62,918.1,2023-06-30,CASH
10,143,SALE,5,337.12,1685.6,2023-04-27,CASH
4,185,SALE,5,268.35,1341.75,2023-03-14,CARD
43,113,SALE,3,345.49,1036.47,2023-09-11,CARD
1,187,SALE,7,383.97,2687.79,2023-06-07,CARD
42,186,SALE,5,237.62,1188.1,2023-11-09,CARD
11,144,SALE,7,17.18,120.26,2023-10-30,UPI
4,20,SALE,6,408.54,2451.24,2023-01-26,CARD
5,158,SALE,2,222.88,445.76,2023-04-27,CARD
39,174,SALE,1,326.01,326.01,2023-04-17,CARD
8,90,SALE,8,228.18,1825.44,2023-03-28,UPI
43,104,SALE,6,343.51,2061.06,2023-01-16,CASH
28,28,SALE,5,485.34,2426.7,2023-08-24,UPI
26,93,SALE,2,177.91,355.82,2023-01-23,CARD
9,188,SALE,9,249.32,2243.88,2023-09-20,CARD
33,173,SALE,4,222.24,888.96,2023-08-25,UPI
6,13,SALE,6,152.77,916.62,2023-02-21,UPI
7,85,SALE,6,317.49,1904.94,2023-09-16,UPI
20,185,SALE,10,230.79,2307.9,2023-01-01,CARD
41,200,SALE,2,301.33,602.66,2023-06-20,CASH
9,114,SALE,3,222.92,668.76,2023-04-06,CASH
12,131,SALE,1,368.27,368.27,2023-05-17,CARD
14,124,SALE,8,320.37,2562.96,2023-12-21,UPI
46,155,SALE,9,467.14,4204.26,2023-03-07,UPI
22,178,SALE,8,16.13,129.04,2023-02-27,CARD
48,68,SALE,7,67.21,470.47,2023-09-11,CASH
35,124,SALE,5,344.77,1723.85,2023-01-30,UPI
16,93,SALE,2,182.26,364.52,2023-11-18,CASH
14,178,SALE,10,17.54,175.4,2023-07-14,UPI
48,30,SALE,2,121.45,242.9,2023-05-27,UPI
30,179,SALE,10,93.24,932.4,2023-06-01,CASH
34,152,SALE,8,509.69,4077.52,2023-03-15,UPI
16,192,SALE,2,229.19,458.38,2023-12-18,UPI
40,65,SALE,7,137.1,959.7,2023-12-10,CASH
27,135,SALE,9,40.93,368.37,2023-04-28,CASH
19,71,SALE,7,421.49,2950.43,2023-09-30,UPI
14,175,SALE,2,422.96,845.92,2023-07-23,CASH
40,52,SALE,1,152.05,152.05,2023-02-18,CASH
8,140,SALE,9,101.14,910.26,2023-05-04,CASH
34,197,SALE,8,416.19,3329.52,2023-10-11,CARD
27,102,SALE,4,372.07,1488.28,2023-02-10,CARD
45,50,SALE,1,49.26,49.26,2023-12-09,CARD
14,8,SALE,1,236.3,236.3,2023-01-15,UPI
9,67,SALE,3,335.49,1006.47,2023-11-22,UPI
42,179,SALE,2,94.3,188.6,2023-10-09,CARD
7,128,SALE,1,197.52,197.52,2023-08-23,CARD
9,85,SALE,8,344.24,2753.92,2023-05-07,CARD
21,45,SALE,10,345.13,3451.3,2023-12-14,CASH
20,10,SALE,5,395.58,1977.9,2023-07-06,UPI
28,3,SALE,10,266.72,2667.2,2023-03-19,UPI
46,12,SALE,4,380.07,1520.28,2023-09-17,UPI
34,116,SALE,3,402.54,1207.62,2023-11-24,CARD
8,10,SALE,7,364.84,2553.88,2023-10-29,UPI
29,108,SALE,10,326.75,3267.5,2023-08-14,CASH
26,188,SALE,5,232.88,1164.4,2023-10-26,CARD
20,145,SALE,1,378.45,378.45,2023-03-08,CASH
32,146,SALE,9,471.61,4244.49,2023-08-30,CASH
48,89,SALE,5,209.06,1045.3,2023-08-22,CARD
12,167,SALE,8,171.7,1373.6,2023-12-07,CASH
6,14,SALE,4,168.61,674.44,2023-01-30,CASH
35,62,SALE,3,341.03,1023.09,2023-07-19,UPI
43,121,SALE,6,373.86,2243.16,2023-02-01,CARD
39,26,SALE,10,31.03,310.3,2023-08-18,UPI
2,77,SALE,2,218.57,437.14,2023-01-13,UPI
15,64,SALE,5,131.4,657.0,2023-02-06,CARD
4,96,SALE,5,294.8,1474.0,2023-05-19,UPI
14,66,SALE,2,151.27,302.54,2023-07-26,CASH
12,17,SALE,3,19.18,57.54,2023-09-12,UPI
17,16,SALE,8,91.44,731.52,2023-08-07,CASH
16,180,SALE,3,53.66,160.98,2023-09-18,CARD
8,82,SALE,2,302.98,605.96,2023-12-03,CASH
33,130,SALE,1,88.78,88.78,2023-06-16,CASH
10,96,SALE,6,254.58,1527.48,2023-08-03,CASH
45,147,SALE,3,254.85,764.55,2023-03-17,CASH
24,36,SALE,2,366.49,732.98,2023-09-05,CARD
14,165,SALE,2,365.68,731.36,2023-11-07,CARD
23,87,SALE,8,62.1,496.8,2023-12-06,CARD
2,173,SALE,10,218.15,2181.5,2023-05-08,CASH
32,66,SALE,10,155.08,1550.8,2023-10-29,CARD
42,191,SALE,6,71.51,429.06,2023-01-19,CARD
22,56,SALE,10,123.97,1239.7,2023-11-20,CARD
6,82,SALE,2,262.53,525.06,2023-10-17,CARD
19,98,SALE,8,180.2,1441.6,2023-04-03,CARD
39,86,SALE,7,309.45,2166.15,2023-02-15,UPI
37,131,SALE,7,359.14,2513.98,2023-12-25,UPI
11,10,SALE,4,379.17,1516.68,2023-04-12,CASH
11,55,SALE,7,231.65,1621.55,2023-06-29,UPI
17,85,SALE,3,341.16,1023.48,2023-04-12,CASH
24,80,SALE,8,280.95,2247.6,2023-01-28,CARD
12,32,SALE,1,338.71,338.71,2023-01-20,UPI
13,105,SALE,9,265.86,2392.74,2023-03-31,CARD
47,166,SALE,1,304.98,304.98,2023-10-17,UPI
14,22,SALE,10,22.61,226.1,2023-10-10,CARD
25,127,SALE,9,316.07,2844.63,2023-05-22,UPI
48,67,SALE,8,334.03,2672.24,2023-04-09,UPI
29,141,SALE,8,382.77,3062.16,2023-04-15,CASH
23,157,SALE,9,427.68,3849.12,2023-08-08,CARD
6,49,SALE,10,61.91,619.1,2023-06-16,UPI
22,103,SALE,4,119.11,476.44,2023-07-23,CASH
42,97,SALE,10,340.75,3407.5,2023-06-15,CARD
37,3,SALE,6,272.02,1632.12,2023-07-28,UPI
40,41,SALE,7,92.0,644.0,2023-09-02,CARD
15,156,SALE,3,120.67,362.01,2023-12-02,UPI
10,16,SALE,4,84.12,336.48,2023-10-19,UPI
15,183,SALE,9,352.33,3170.97,2023-11-05,CASH
14,174,SALE,2,326.91,653.82,2023-08-31,CARD
26,153,SALE,7,185.39,1297.73,2023-06-04,UPI
22,145,SALE,5,336.66,1683.3,2023-04-27,UPI
8,2,SALE,2,465.81,931.62,2023-09-01,CARD
40,71,SALE,1,380.0,380.0,2023-04-12,CASH
46,182,SALE,10,368.35,3683.5,2023-12-18,CASH
50,115,SALE,7,440.71,3084.97,2023-07-10,UPI
47,4,SALE,5,407.59,2037.95,2023-10-12,CASH
1,39,SALE,1,130.1,130.1,2023-06-24,UPI
44,135,SALE,8,44.29,354.32,2023-02-14,CARD
8,5,SALE,4,70.18,280.72,2023-01-25,CASH
38,41,SALE,4,103.81,415.24,2023-11-07,CASH
20,53,SALE,3,304.89,914.67,2023-06-05,CASH
12,193,SALE,2,56.97,113.94,2023-05-26,CARD
50,109,SALE,2,120.61,241.22,2023-01-16,CASH
43,15,SALE,8,172.69,1381.52,2023-10-08,CARD
1,182,SALE,8,329.73,2637.84,2023-08-19,CASH
45,59,SALE,5,256.2,1281.0,2023-07-14,CASH
17,54,SALE,10,378.7,3787.0,2023-04-01,CARD
43,137,SALE,7,439.81,3078.67,2023-08-17,CARD
24,139,SALE,7,109.9,769.3,2023-10-25,CASH
12,68,SALE,3,68.69,206.07,2023-04-16,CARD
3,7,SALE,8,268.62,2148.96,2023-07-22,CASH
17,21,SALE,5,151.27,756.35,2023-07-21,CASH
31,87,SALE,5,60.79,303.95,2023-07-24,CARD
25,133,SALE,10,81.93,819.3,2023-08-29,CARD
19,16,SALE,5,86.77,433.85,2023-09-27,CASH
23,139,SALE,6,114.02,684.12,2023-01-16,CASH
25,3,SALE,6,269.02,1614.12,2023-02-18,CASH
44,52,SALE,6,181.16,1086.96,2023-09-28,CARD
48,59,SALE,4,288.49,1153.96,2023-03-17,CASH
39,2,SALE,2,414.97,829.94,2023-10-17,CARD
48,179,SALE,10,102.93,1029.3,2023-09-04,CASH
22,16,SALE,3,79.92,239.76,2023-08-20,UPI
26,39,SALE,2,108.21,216.42,2023-10-18,CASH
7,30,SALE,1,119.39,119.39,2023-05-01,CARD
14,41,SALE,9,103.09,927.81,2023-03-25,CASH
7,187,SALE,5,392.17,1960.85,2023-01-23,CASH
4,66,SALE,6,166.72,1000.32,2023-08-01,CARD
28,144,SALE,8,17.54,140.32,2023-08-06,CASH
36,118,SALE,5,295.32,1476.6,2023-10-05,UPI
44,175,SALE,8,399.44,3195.52,2023-11-09,CARD
25,172,SALE,3,444.32,1332.96,2023-03-20,CASH
39,130,SALE,7,99.49,696.43,2023-02-22,UPI
7,147,SALE,10,230.95,2309.5,2023-07-12,UPI
23,117,SALE,5,232.49,1162.45,2023-02-10,CASH
13,77,SALE,5,201.47,1007.35,2023-01-29,CASH
40,179,SALE,5,100.83,504.15,2023-01-28,CARD
16,20,SALE,3,378.89,1136.67,2023-12-10,CARD
36,143,SALE,5,316.22,1581.1,2023-11-14,CASH
34,128,SALE,8,195.43,1563.44,2023-12-11,CASH
35,96,SALE,4,260.24,1040.96,2023-07-30,UPI
40,182,SALE,9,326.27,2936.43,2023-08-12,CARD
21,153,SALE,5,188.96,944.8,2023-03-24,CARD
22,134,SALE,8,415.99,3327.92,2023-01-11,CASH
40,88,SALE,2,71.42,142.84,2023-01-01,UPI
38,193,SALE,1,55.64,55.64,2023-04-12,CASH
6,70,SALE,5,366.54,1832.7,2023-03-16,CASH
14,178,SALE,4,16.76,67.04,2023-10-18,CARD
40,102,SALE,3,388.86,1166.58,2023-02-06,UPI
19,103,SALE,6,131.58,789.48,2023-11-27,UPI
38,81,SALE,2,215.8,431.6,2023-02-16,CASH
32,68,SALE,4,67.22,268.88,2023-10-21,UPI
40,65,SALE,4,148.82,595.28,2023-05-09,UPI
21,106,SALE,8,475.83,3806.64,2023-09-16,UPI
45,7,SALE,4,252.19,1008.76,2023-10-11,CARD
36,194,SALE,6,107.28,643.68,2023-11-15,CARD
2,55,SALE,3,220.68,662.04,2023-12-21,CARD
5,141,SALE,6,333.37,2000.22,2023-01-01,CARD
21,155,SALE,1,446.75,446.75,2023-06-02,CASH
20,152,SALE,7,490.49,3433.43,2023-02-01,CARD
45,42,SALE,10,466.03,4660.3,2023-12-04,CARD
36,16,SALE,6,82.29,493.74,2023-06-13,CARD
28,90,SALE,10,225.05,2250.5,2023-06-01,CASH
12,189,SALE,8,80.7,645.6,2023-09-14,CASH
43,111,SALE,10,328.69,3286.9,2023-08-10,CARD
2,52,SALE,2,181.08,362.16,2023-04-02,UPI
14,78,SALE,10,343.21,3432.1,2023-02-11,CARD
30,11,SALE,10,163.22,1632.2,2023-03-03,CASH
50,8,SALE,3,225.22,675.66,2023-06-21,CARD
7,34,SALE,8,103.2,825.6,2023-12-16,CARD
18,97,SALE,9,370.1,3330.9,2023-06-05,CARD
44,119,SALE,2,302.73,605.46,2023-02-26,CASH
37,3,SALE,6,264.04,1584.24,2023-11-24,CARD
7,103,SALE,9,113.09,1017.81,2023-03-07,UPI
44,186,SALE,8,215.33,1722.64,2023-06-12,CASH
43,170,SALE,8,387.4,3099.2,2023-01-22,CARD
50,162,SALE,4,124.81,499.24,2023-02-16,CASH
3,93,SALE,7,182.07,1274.49,2023-07-25,CARD
33,55,SALE,2,230.57,461.14,2023-01-07,UPI
31,13,SALE,9,157.88,1420.92,2023-10-14,CASH
5,79,SALE,10,346.02,3460.2,2023-11-28,CASH
4,118,SALE,2,270.31,540.62,2023-08-15,UPI
1,35,SALE,1,464.13,464.13,2023-08-05,CARD
29,167,SALE,7,181.68,1271.76,2023-03-22,CARD
41,132,SALE,1,201.65,201.65,2023-01-03,CASH
50,92,SALE,2,191.64,383.28,2023-08-29,CARD
13,96,SALE,5,298.83,1494.15,2023-05-26,CARD
15,177,SALE,9,377.87,3400.83,2023-03-25,CARD
29,142,SALE,7,384.89,2694.23,2023-07-14,UPI
3,146,SALE,4,525.31,2101.24,2023-12-27,CARD
3,132,SALE,1,204.32,204.32,2023-02-14,CASH
16,85,SALE,4,322.45,1289.8,2023-11-23,UPI
28,84,SALE,10,39.64,396.4,2023-05-09,UPI
37,106,SALE,8,541.9,4335.2,2023-01-01,CARD
14,132,SALE,5,177.86,889.3,2023-05-11,CARD
37,48,SALE,3,177.79,533.37,2023-09-01,CARD
11,67,SALE,1,327.58,327.58,2023-08-29,CASH
25,45,SALE,1,332.19,332.19,2023-04-01,CARD
39,111,SALE,3,368.75,1106.25,2023-08-13,CASH
6,45,SALE,8,334.77,2678.16,2023-07-15,UPI
2,131,SALE,5,384.48,1922.4,2023-05-11,CARD
43,189,SALE,10,87.3,873.0,2023-02-17,UPI
49,20,SALE,4,388.31,1553.24,2023-01-07,CARD
41,140,SALE,8,113.77,910.16,2023-02-21,CASH
40,84,SALE,2,40.99,81.98,2023-09-01,UPI
29,192,SALE,4,225.86,903.44,2023-09-03,CARD
38,162,SALE,2,122.66,245.32,2023-07-06,UPI
32,175,SALE,1,461.63,461.63,2023-10-11,UPI
39,66,SALE,6,149.95,899.7,2023-07-06,CASH
5,114,SALE,2,214.23,428.46,2023-01-05,UPI
8,55,SALE,3,208.39,625.17,2023-08-12,CASH
46,38,SALE,2,257.82,515.64,2023-10-08,UPI
16,74,SALE,2,239.6,479.2,2023-12-10,UPI
11,115,SALE,6,439.58,2637.48,2023-10-02,UPI
25,24,SALE,10,524.26,5242.6,2023-04-14,CASH
20,122,SALE,2,253.32,506.64,2023-06-07,UPI
20,97,SALE,2,395.77,791.54,2023-04-30,UPI
33,170,SALE,5,404.71,2023.55,2023-12-26,UPI
32,186,SALE,4,227.25,909.0,2023-08-30,CASH
48,91,SALE,7,43.74,306.18,2023-06-04,CASH
32,200,SALE,5,295.66,1478.3,2023-06-02,UPI
6,177,SALE,8,372.75,2982.0,2023-09-14,UPI
25,115,SALE,7,417.0,2919.0,2023-02-25,CARD
39,142,SALE,1,443.02,443.02,2023-05-31,CASH
3,104,SALE,3,311.2,933.6,2023-07-17,CASH
26,86,SALE,8,321.81,2574.48,2023-11-23,CARD
48,60,SALE,3,111.03,333.09,2023-11-09,CASH
1,37,SALE,1,412.55,412.55,2023-07-02,CASH
42,109,SALE,9,121.55,1093.95,2023-07-13,CARD
26,150,SALE,4,291.39,1165.56,2023-04-16,CASH
3,5,SALE,6,70.49,422.94,2023-12-09,CASH
14,109,SALE,1,122.62,122.62,2023-01-05,CASH
7,109,SALE,4,105.78,423.12,2023-08-08,UPI
27,189,SALE,2,81.29,162.58,2023-11-03,UPI
46,75,SALE,9,375.48,3379.32,2023-03-10,CASH
20,90,SALE,2,245.31,490.62,2023-11-23,CARD
36,82,SALE,10,300.43,3004.3,2023-06-16,CASH
11,151,SALE,9,322.28,2900.52,2023-07-07,CASH
39,154,SALE,6,456.67,2740.02,2023-09-03,UPI
10,61,SALE,9,425.57,3830.13,2023-02-16,CARD
41,52,SALE,3,166.24,498.72,2023-09-30,CASH
18,68,SALE,7,79.82,558.74,2023-06-21,CARD
49,98,SALE,4,187.9,751.6,2023-03-24,CASH
9,9,SALE,1,531.87,531.87,2023-03-13,CARD
1,170,SALE,2,446.89,893.78,2023-05-16,CASH
32,141,SALE,8,324.7,2597.6,2023-01-01,CARD
14,140,SALE,9,94.51,850.59,2023-08-18,CASH
35,192,SALE,4,228.22,912.88,2023-07-04,CASH
47,65,SALE,2,154.11,308.22,2023-09-19,CARD
34,106,SALE,5,464.6,2323.0,2023-08-11,CARD
6,27,SALE,5,110.12,550.6,2023-10-10,UPI
27,108,SALE,7,327.87,2295.09,2023-08-29,CARD
17,157,SALE,6,408.28,2449.68,2023-10-10,UPI
6,22,SALE,10,22.25,222.5,2023-06-01,CARD
14,104,SALE,8,360.36,2882.88,2023-06-28,CARD
16,148,SALE,2,36.1,72.2,2023-07-09,CARD
41,31,SALE,10,105.98,1059.8,2023-01-02,UPI
40,41,SALE,5,98.37,491.85,2023-05-22,UPI
48,104,SALE,10,303.74,3037.4,2023-12-25,CASH
10,60,SALE,6,113.9,683.4,2023-11-30,CARD
47,161,SALE,6,177.81,1066.86,2023-02-28,CARD
10,114,SALE,7,214.67,1502.69,2023-01-13,UPI
8,97,SALE,7,364.48,2551.36,2023-08-13,UPI
39,112,SALE,2,390.18,780.36,2023-12-10,CASH
4,156,SALE,2,117.12,234.24,2023-04-12,CARD
19,96,SALE,6,257.17,1543.02,2023-04-27,UPI
32,168,SALE,1,338.95,338.95,2023-07-18,UPI
9,188,SALE,2,236.14,472.28,2023-08-04,CASH
16,56,SALE,1,121.0,121.0,2023-09-25,CASH
36,10,SALE,10,374.88,3748.8,2023-07-30,CASH
6,131,SALE,4,355.69,1422.76,2023-01-13,UPI
14,50,SALE,8,52.48,419.84,2023-01-18,CASH
9,131,SALE,4,357.17,1428.68,2023-02-26,CASH
35,25,SALE,10,141.57,1415.7,2023-09-20,CASH
32,172,SALE,3,490.97,1472.91,2023-04-23,CASH
14,92,SALE,3,180.84,542.52,2023-04-08,UPI
13,170,SALE,9,471.54,4243.86,2023-01-11,CASH
49,174,SALE,5,339.07,1695.35,2023-09-11,UPI
28,168,SALE,1,382.48,382.48,2023-11-10,UPI
43,122,SALE,8,267.98,2143.84,2023-08-25,CARD
5,127,SALE,6,318.15,1908.9,2023-06-08,CASH
19,97,SALE,4,374.42,1497.68,2023-06-03,UPI
5,155,SALE,1,471.06,471.06,2023-09-01,UPI
36,84,SALE,8,41.2,329.6,2023-01-26,UPI
49,149,SALE,2,34.55,69.1,2023-11-30,CASH
29,109,SALE,8,122.26,978.08,2023-03-22,CASH
6,9,SALE,9,512.73,4614.57,2023-04-26,CARD
41,114,SALE,6,219.66,1317.96,2023-05-02,CARD
8,72,SALE,1,131.47,131.47,2023-11-16,UPI
32,16,SALE,5,76.73,383.65,2023-05-16,UPI
41,14,SALE,4,169.73,678.92,2023-08-27,CASH
43,166,SALE,8,297.42,2379.36,2023-10-08,UPI
23,80,SALE,4,267.69,1070.76,2023-01-13,CASH
46,7,SALE,3,245.41,736.23,2023-05-02,UPI
43,165,SALE,4,335.0,1340.0,2023-12-04,CARD
39,185,SALE,4,260.86,1043.44,2023-04-27,UPI
13,128,SALE,1,176.68,176.68,2023-02-23,CARD
29,115,SALE,6,413.4,2480.4,2023-01-07,UPI
8,48,SALE,10,165.71,1657.1,2023-05-29,UPI
30,66,SALE,9,158.39,1425.51,2023-05-10,CASH
23,83,SALE,8,84.84,678.72,2023-01-03,UPI
40,171,SALE,6,207.17,1243.02,2023-08-09,CARD
47,182,SALE,4,321.34,1285.36,2023-03-25,UPI
46,131,SALE,3,370.8,1112.4,2023-08-08,CASH
37,39,SALE,4,113.06,452.24,2023-04-21,CASH
22,50,SALE,8,51.41,411.28,2023-03-03,CASH
36,6,SALE,2,175.49,350.98,2023-09-18,CASH
12,149,SALE,8,31.33,250.64,2023-11-15,UPI
49,32,SALE,5,334.32,1671.6,2023-04-07,UPI
48,129,SALE,7,179.34,1255.38,2023-02-09,UPI
34,115,SALE,6,408.51,2451.06,2023-01-07,UPI
42,100,SALE,7,192.97,1350.79,2023-06-04,UPI
3,99,SALE,4,182.73,730.92,2023-09-02,CARD
22,24,SALE,9,486.03,4374.27,2023-12-11,UPI
42,135,SALE,5,39.85,199.25,2023-08-17,CARD
28,172,SALE,7,495.53,3468.71,2023-01-02,CARD
35,47,SALE,3,88.87,266.61,2023-10-06,CASH
6,61,SALE,9,423.35,3810.15,2023-07-28,CASH
34,107,SALE,6,503.87,3023.22,2023-06-04,CARD
42,17,SALE,2,21.23,42.46,2023-11-21,CARD
32,145,SALE,10,384.87,3848.7,2023-05-29,UPI
25,29,SALE,10,188.04,1880.4,2023-06-04,CARD
8,41,SALE,2,92.73,185.46,2023-04-10,CARD
5,178,SALE,8,17.36,138.88,2023-12-01,CASH
21,138,SALE,6,172.77,1036.62,2023-02-22,CARD
26,194,SALE,1,116.45,116.45,2023-12-22,CARD
31,166,SALE,7,332.93,2330.51,2023-02-06,CASH
4,102,SALE,4,430.29,1721.16,2023-05-25,CASH
15,55,SALE,3,215.97,647.91,2023-04-16,CARD
35,83,SALE,9,80.23,722.07,2023-05-01,CARD
42,152,SALE,10,536.67,5366.7,2023-11-19,CASH
21,156,SALE,6,120.75,724.5,2023-07-02,UPI
38,118,SALE,4,301.35,1205.4,2023-08-15,CASH
14,156,SALE,1,112.34,112.34,2023-04-05,UPI
13,101,SALE,1,248.45,248.45,2023-08-13,UPI
24,66,SALE,10,164.95,1649.5,2023-10-23,UPI
35,2,SALE,3,398.54,1195.62,2023-09-26,CASH
1,149,SALE,10,33.18,331.8,2023-10-17,CARD
49,183,SALE,9,379.25,3413.25,2023-01-18,UPI
24,11,SALE,4,167.41,669.64,2023-08-16,CARD
10,169,SALE,10,191.8,1918.0,2023-06-07,CARD
